vendorID,datetime,locationID,car_type
2,2017-01-01 01:06:04,52,green
2,2017-01-01 01:06:04,247,green
1,2017-01-01 01:06:04,238,green
2,2017-01-01 01:06:05,134,green
2,2017-01-01 01:06:06,41,green
2,2017-01-01 01:06:06,223,green
2,2017-01-01 01:06:06,4,green
2,2017-01-01 01:06:07,41,green
2,2017-01-01 01:06:07,129,green
1,2017-01-01 01:06:07,55,green
2,2017-01-01 01:06:07,260,green
1,2017-01-01 01:06:07,181,green
2,2017-01-01 01:06:08,175,green
2,2017-01-01 01:06:08,56,green
1,2017-01-01 01:06:09,116,green
2,2017-01-01 01:06:10,80,green
2,2017-01-01 01:06:11,129,green
1,2017-01-01 01:06:11,167,green
1,2017-01-01 01:06:11,228,green
2,2017-01-01 01:06:11,247,green
2,2017-01-01 01:06:11,260,green
2,2017-01-01 01:06:11,145,green
1,2017-01-01 01:06:12,255,green
2,2017-01-01 01:06:12,189,green
2,2017-01-01 01:06:13,141,green
2,2017-01-01 01:06:13,80,green
2,2017-01-01 01:06:13,7,green
2,2017-01-01 01:06:15,168,green
2,2017-01-01 01:06:15,7,green
1,2017-01-01 01:06:16,42,green
2,2017-01-01 01:06:17,129,green
2,2017-01-01 01:06:18,256,green
2,2017-01-01 01:06:19,83,green
2,2017-01-01 01:06:19,129,green
2,2017-01-01 01:06:19,97,green
2,2017-01-01 01:06:19,42,green
2,2017-01-01 01:06:20,53,green
2,2017-01-01 01:06:20,166,green
2,2017-01-01 01:06:21,48,green
2,2017-01-01 01:06:21,13,green
2,2017-01-01 01:06:21,83,green
2,2017-01-01 01:06:21,179,green
2,2017-01-01 01:06:21,228,green
2,2017-01-01 01:06:22,69,green
2,2017-01-01 01:06:22,223,green
1,2017-01-01 01:06:23,152,green
1,2017-01-01 01:06:23,228,green
2,2017-01-01 01:06:24,112,green
2,2017-01-01 01:06:24,129,green
2,2017-01-01 01:06:25,97,green
2,2017-01-01 01:06:25,226,green
2,2017-01-01 01:06:25,181,green
2,2017-01-01 01:06:27,75,green
1,2017-01-01 01:06:27,89,green
1,2017-01-01 01:06:27,37,green
2,2017-01-01 01:06:28,226,green
1,2017-01-01 01:06:28,75,green
2,2017-01-01 01:06:28,181,green
1,2017-01-01 01:06:28,41,green
2,2017-01-01 01:06:29,255,green
2,2017-01-01 01:06:30,189,green
2,2017-01-01 01:06:31,42,green
2,2017-01-01 01:06:31,75,green
2,2017-01-01 01:06:31,14,green
2,2017-01-01 01:06:32,106,green
2,2017-01-01 01:06:32,112,green
2,2017-01-01 01:06:32,129,green
2,2017-01-01 01:06:32,49,green
2,2017-01-01 01:06:32,159,green
2,2017-01-01 01:06:33,71,green
1,2017-01-01 01:06:33,116,green
2,2017-01-01 01:06:33,152,green
2,2017-01-01 01:06:33,184,green
2,2017-01-01 01:06:33,226,green
1,2017-01-01 01:06:34,49,green
2,2017-01-01 01:06:35,174,green
1,2017-01-01 01:06:35,189,green
2,2017-01-01 01:06:35,76,green
2,2017-01-01 01:06:36,129,green
1,2017-01-01 01:06:36,56,green
2,2017-01-01 01:06:36,255,green
2,2017-01-01 01:06:36,220,green
2,2017-01-01 01:06:37,61,green
2,2017-01-01 01:06:37,210,green
2,2017-01-01 01:06:39,226,green
2,2017-01-01 01:06:40,193,green
2,2017-01-01 01:06:40,181,green
2,2017-01-01 01:06:40,37,green
1,2017-01-01 01:06:40,7,green
2,2017-01-01 01:06:41,197,green
2,2017-01-01 01:06:41,129,green
2,2017-01-01 01:06:41,134,green
2,2017-01-01 01:06:41,20,green
2,2017-01-01 01:06:41,37,green
2,2017-01-01 01:06:42,49,green
2,2017-01-01 01:06:43,74,green
1,2017-01-01 01:06:43,25,green
1,2017-01-01 01:06:43,120,green
2,2017-01-01 01:06:43,7,green
2,2017-01-01 01:06:45,42,green
2,2017-01-01 01:06:45,49,green
1,2017-01-01 01:06:45,198,green
2,2017-01-01 01:06:46,82,green
2,2017-01-01 01:06:46,92,green
1,2017-01-01 01:06:46,164,green
2,2017-01-01 01:06:47,97,green
2,2017-01-01 01:06:47,223,green
2,2017-01-01 01:06:48,168,green
2,2017-01-01 01:06:48,116,green
2,2017-01-01 01:06:48,112,green
2,2017-01-01 01:06:48,80,green
2,2017-01-01 01:06:49,17,green
2,2017-01-01 01:06:49,97,green
2,2017-01-01 01:06:50,36,green
2,2017-01-01 01:06:50,7,green
2,2017-01-01 01:06:50,181,green
2,2017-01-01 01:06:50,7,green
2,2017-01-01 01:06:52,97,green
2,2017-01-01 01:06:53,49,green
2,2017-01-01 01:06:53,75,green
1,2017-01-01 01:06:53,181,green
2,2017-01-01 01:06:53,42,green
2,2017-01-01 01:06:54,185,green
2,2017-01-01 01:06:55,17,green
2,2017-01-01 01:06:55,80,green
2,2017-01-01 01:06:55,181,green
2,2017-01-01 01:06:55,101,green
1,2017-01-01 01:06:56,225,green
1,2017-01-01 01:06:56,80,green
2,2017-01-01 01:06:58,17,green
1,2017-01-01 01:06:58,61,green
1,2017-01-01 01:06:58,236,green
2,2017-01-01 01:06:58,256,green
1,2017-01-01 01:06:58,129,green
2,2017-01-01 01:06:58,49,green
2,2017-01-01 01:06:59,82,green
2,2017-01-01 01:06:59,7,green
2,2017-01-01 01:06:59,83,green
2,2017-01-01 01:06:59,97,green
2,2017-01-01 01:07:00,40,green
2,2017-01-01 01:07:01,25,green
2,2017-01-01 01:07:02,25,green
2,2017-01-01 01:07:02,7,green
2,2017-01-01 01:07:03,255,green
1,2017-01-01 01:07:04,177,green
2,2017-01-01 01:07:04,249,green
2,2017-01-01 01:07:07,116,green
2,2017-01-01 01:07:07,80,green
2,2017-01-01 01:07:07,20,green
2,2017-01-01 01:07:07,80,green
2,2017-01-01 01:07:07,62,green
2,2017-01-01 01:07:09,65,green
2,2017-01-01 01:07:09,173,green
2,2017-01-01 01:07:10,127,green
1,2017-01-01 01:07:10,130,green
2,2017-01-01 01:07:11,130,green
2,2017-01-01 01:07:11,95,green
2,2017-01-01 01:07:11,228,green
2,2017-01-01 01:07:11,97,green
2,2017-01-01 01:07:12,112,green
2,2017-01-01 01:07:13,61,green
2,2017-01-01 01:07:13,256,green
2,2017-01-01 01:07:13,189,green
2,2017-01-01 01:07:14,25,green
2,2017-01-01 01:07:14,42,green
2,2017-01-01 01:07:14,167,green
1,2017-01-01 01:07:15,246,green
2,2017-01-01 01:07:15,61,green
2,2017-01-01 01:07:15,61,green
2,2017-01-01 01:07:15,112,green
2,2017-01-01 01:07:16,116,green
1,2017-01-01 01:07:16,61,green
1,2017-01-01 01:07:17,226,green
2,2017-01-01 01:07:18,129,green
2,2017-01-01 01:07:19,255,green
2,2017-01-01 01:07:20,33,green
1,2017-01-01 01:07:20,25,green
2,2017-01-01 01:07:21,255,green
2,2017-01-01 01:07:21,247,green
2,2017-01-01 01:07:22,226,green
2,2017-01-01 01:07:23,260,green
1,2017-01-01 01:07:23,188,green
2,2017-01-01 01:07:23,61,green
1,2017-01-01 01:07:23,129,green
2,2017-01-01 01:07:23,112,green
2,2017-01-01 01:07:24,255,green
2,2017-01-01 01:07:24,36,green
1,2017-01-01 01:07:24,61,green
2,2017-01-01 01:07:25,42,green
2,2017-01-01 01:07:26,223,green
2,2017-01-01 01:07:26,129,green
1,2017-01-01 01:07:26,89,green
2,2017-01-01 01:07:26,75,green
2,2017-01-01 01:07:26,226,green
2,2017-01-01 01:07:27,90,green
1,2017-01-01 01:07:27,7,green
2,2017-01-01 01:07:27,181,green
2,2017-01-01 01:07:27,7,green
2,2017-01-01 01:07:27,189,green
1,2017-01-01 01:07:28,260,green
2,2017-01-01 01:07:29,61,green
2,2017-01-01 01:07:29,78,green
2,2017-01-01 01:07:30,213,green
2,2017-01-01 01:07:31,181,green
2,2017-01-01 01:07:32,69,green
1,2017-01-01 01:07:32,226,green
2,2017-01-01 01:07:33,37,green
2,2017-01-01 01:07:33,7,green
1,2017-01-01 01:07:33,80,green
1,2017-01-01 01:07:33,256,green
1,2017-01-01 01:07:33,28,green
2,2017-01-01 01:07:34,82,green
1,2017-01-01 01:07:34,225,green
2,2017-01-01 01:07:35,49,green
2,2017-01-01 01:07:35,255,green
2,2017-01-01 01:07:35,42,green
2,2017-01-01 01:07:37,74,green
2,2017-01-01 01:07:37,17,green
2,2017-01-01 01:07:37,82,green
2,2017-01-01 01:07:38,106,green
2,2017-01-01 01:07:39,151,green
2,2017-01-01 01:07:39,56,green
2,2017-01-01 01:07:40,168,green
2,2017-01-01 01:07:40,116,green
2,2017-01-01 01:07:40,188,green
2,2017-01-01 01:07:42,247,green
2,2017-01-01 01:07:42,144,green
2,2017-01-01 01:07:42,82,green
2,2017-01-01 01:07:43,134,green
2,2017-01-01 01:07:43,243,green
2,2017-01-01 01:07:43,205,green
1,2017-01-01 01:07:43,260,green
1,2017-01-01 01:07:43,129,green
2,2017-01-01 01:07:43,106,green
2,2017-01-01 01:07:44,129,green
2,2017-01-01 01:07:44,66,green
2,2017-01-01 01:07:45,217,green
1,2017-01-01 01:07:45,170,green
2,2017-01-01 01:07:45,166,green
2,2017-01-01 01:07:46,70,green
2,2017-01-01 01:07:46,61,green
2,2017-01-01 01:07:47,74,green
2,2017-01-01 01:07:47,61,green
1,2017-01-01 01:07:47,80,green
2,2017-01-01 01:07:47,42,green
2,2017-01-01 01:07:48,134,green
2,2017-01-01 01:07:48,244,green
2,2017-01-01 01:07:48,92,green
2,2017-01-01 01:07:48,61,green
2,2017-01-01 01:07:48,61,green
2,2017-01-01 01:07:49,33,green
2,2017-01-01 01:07:49,197,green
2,2017-01-01 01:07:50,7,green
1,2017-01-01 01:07:50,181,green
2,2017-01-01 01:07:51,129,green
1,2017-01-01 01:07:51,74,green
1,2017-01-01 01:07:52,167,green
2,2017-01-01 01:07:52,40,green
1,2017-01-01 01:07:52,7,green
2,2017-01-01 01:07:53,166,green
2,2017-01-01 01:07:55,146,green
2,2017-01-01 01:07:55,225,green
2,2017-01-01 01:07:56,226,green
2,2017-01-01 01:07:56,217,green
2,2017-01-01 01:07:56,129,green
2,2017-01-01 01:07:56,41,green
2,2017-01-01 01:07:57,223,green
2,2017-01-01 01:07:57,25,green
2,2017-01-01 01:07:57,55,green
1,2017-01-01 01:07:57,49,green
2,2017-01-01 01:07:58,75,green
1,2017-01-01 01:07:59,244,green
2,2017-01-01 01:08:00,49,green
2,2017-01-01 01:08:01,25,green
2,2017-01-01 01:08:02,159,green
2,2017-01-01 01:08:03,181,green
2,2017-01-01 01:08:03,129,green
2,2017-01-01 01:08:03,7,green
2,2017-01-01 01:08:04,185,green
2,2017-01-01 01:08:04,225,green
1,2017-01-01 01:08:04,127,green
2,2017-01-01 01:08:04,7,green
2,2017-01-01 01:08:05,219,green
2,2017-01-01 01:08:05,129,green
1,2017-01-01 01:08:05,112,green
2,2017-01-01 01:08:07,226,green
2,2017-01-01 01:08:07,166,green
1,2017-01-01 01:08:07,42,green
2,2017-01-01 01:08:07,198,green
2,2017-01-01 01:08:07,243,green
2,2017-01-01 01:08:08,116,green
1,2017-01-01 01:08:09,134,green
2,2017-01-01 01:08:10,97,green
2,2017-01-01 01:08:10,33,green
2,2017-01-01 01:08:10,173,green
2,2017-01-01 01:08:11,70,green
2,2017-01-01 01:08:12,228,green
1,2017-01-01 01:08:13,146,green
2,2017-01-01 01:08:14,123,green
2,2017-01-01 01:08:14,97,green
2,2017-01-01 01:08:15,112,green
2,2017-01-01 01:08:17,97,green
2,2017-01-01 01:08:17,97,green
2,2017-01-01 01:08:17,97,green
2,2017-01-01 01:08:18,129,green
2,2017-01-01 01:08:19,127,green
2,2017-01-01 01:08:19,42,green
1,2017-01-01 01:08:19,75,green
2,2017-01-01 01:08:19,228,green
2,2017-01-01 01:08:19,225,green
2,2017-01-01 01:08:19,247,green
2,2017-01-01 01:08:20,190,green
2,2017-01-01 01:08:20,142,green
2,2017-01-01 01:08:20,260,green
2,2017-01-01 01:08:21,75,green
1,2017-01-01 01:08:21,37,green
2,2017-01-01 01:08:22,263,green
2,2017-01-01 01:08:22,7,green
2,2017-01-01 01:08:22,166,green
2,2017-01-01 01:08:22,25,green
1,2017-01-01 01:08:22,97,green
2,2017-01-01 01:08:23,97,green
2,2017-01-01 01:08:23,129,green
2,2017-01-01 01:08:23,198,green
2,2017-01-01 01:08:24,37,green
1,2017-01-01 01:08:24,112,green
2,2017-01-01 01:08:24,257,green
2,2017-01-01 01:08:25,97,green
2,2017-01-01 01:08:25,167,green
2,2017-01-01 01:08:25,42,green
2,2017-01-01 01:08:26,127,green
2,2017-01-01 01:08:26,42,green
2,2017-01-01 01:08:26,260,green
2,2017-01-01 01:08:27,226,green
2,2017-01-01 01:08:27,255,green
2,2017-01-01 01:08:27,129,green
2,2017-01-01 01:08:27,80,green
2,2017-01-01 01:08:28,130,green
2,2017-01-01 01:08:29,106,green
2,2017-01-01 01:08:29,49,green
2,2017-01-01 01:08:29,166,green
2,2017-01-01 01:08:29,37,green
1,2017-01-01 01:08:29,226,green
2,2017-01-01 01:08:30,223,green
2,2017-01-01 01:08:30,129,green
2,2017-01-01 01:08:30,134,green
2,2017-01-01 01:08:30,188,green
1,2017-01-01 01:08:30,82,green
2,2017-01-01 01:08:31,225,green
2,2017-01-01 01:08:31,255,green
2,2017-01-01 01:08:31,97,green
2,2017-01-01 01:08:32,82,green
2,2017-01-01 01:08:32,25,green
2,2017-01-01 01:08:32,43,green
2,2017-01-01 01:08:33,189,green
2,2017-01-01 01:08:34,80,green
1,2017-01-01 01:08:34,265,green
2,2017-01-01 01:08:34,188,green
1,2017-01-01 01:08:34,168,green
2,2017-01-01 01:08:35,145,green
2,2017-01-01 01:08:35,112,green
2,2017-01-01 01:08:36,41,green
1,2017-01-01 01:08:36,189,green
1,2017-01-01 01:08:37,247,green
2,2017-01-01 01:08:37,255,green
2,2017-01-01 01:08:37,37,green
2,2017-01-01 01:08:38,7,green
1,2017-01-01 01:08:38,82,green
2,2017-01-01 01:08:39,255,green
2,2017-01-01 01:08:39,192,green
1,2017-01-01 01:08:39,61,green
2,2017-01-01 01:08:40,62,green
2,2017-01-01 01:08:40,67,green
2,2017-01-01 01:08:40,7,green
2,2017-01-01 01:08:41,173,green
2,2017-01-01 01:08:41,129,green
2,2017-01-01 01:08:43,255,green
2,2017-01-01 01:08:44,90,green
2,2017-01-01 01:08:44,174,green
2,2017-01-01 01:08:45,216,green
2,2017-01-01 01:08:45,159,green
2,2017-01-01 01:08:45,7,green
2,2017-01-01 01:08:46,116,green
1,2017-01-01 01:08:46,106,green
2,2017-01-01 01:08:47,17,green
2,2017-01-01 01:08:47,65,green
2,2017-01-01 01:08:47,174,green
2,2017-01-01 01:08:47,87,green
2,2017-01-01 01:08:47,49,green
1,2017-01-01 01:08:48,226,green
2,2017-01-01 01:08:48,7,green
1,2017-01-01 01:08:48,255,green
2,2017-01-01 01:08:48,260,green
2,2017-01-01 01:08:48,95,green
2,2017-01-01 01:08:49,42,green
2,2017-01-01 01:08:49,181,green
1,2017-01-01 01:08:50,216,green
2,2017-01-01 01:08:51,79,green
1,2017-01-01 01:08:51,65,green
2,2017-01-01 01:08:51,225,green
2,2017-01-01 01:08:52,260,green
2,2017-01-01 01:08:52,80,green
1,2017-01-01 01:08:53,61,green
2,2017-01-01 01:08:53,173,green
2,2017-01-01 01:08:55,145,green
2,2017-01-01 01:08:55,238,green
1,2017-01-01 01:08:56,167,green
2,2017-01-01 01:08:56,255,green
2,2017-01-01 01:08:56,225,green
2,2017-01-01 01:08:57,226,green
2,2017-01-01 01:08:58,256,green
2,2017-01-01 01:08:58,35,green
2,2017-01-01 01:08:58,28,green
1,2017-01-01 01:08:58,179,green
1,2017-01-01 01:08:59,41,green
2,2017-01-01 01:09:00,158,green
2,2017-01-01 01:09:01,255,green
2,2017-01-01 01:09:02,197,green
2,2017-01-01 01:09:03,47,green
2,2017-01-01 01:09:03,146,green
2,2017-01-01 01:09:04,145,green
2,2017-01-01 01:09:04,255,green
2,2017-01-01 01:09:05,92,green
2,2017-01-01 01:09:05,228,green
2,2017-01-01 01:09:06,159,green
2,2017-01-01 01:09:06,129,green
2,2017-01-01 01:09:06,152,green
2,2017-01-01 01:09:07,225,green
2,2017-01-01 01:09:07,116,green
1,2017-01-01 01:09:08,37,green
2,2017-01-01 01:09:09,74,green
2,2017-01-01 01:09:10,255,green
2,2017-01-01 01:09:10,70,green
1,2017-01-01 01:09:10,225,green
2,2017-01-01 01:09:10,80,green
2,2017-01-01 01:09:11,42,green
2,2017-01-01 01:09:11,226,green
2,2017-01-01 01:09:12,181,green
2,2017-01-01 01:09:13,223,green
2,2017-01-01 01:09:13,100,green
2,2017-01-01 01:09:13,169,green
2,2017-01-01 01:09:14,52,green
2,2017-01-01 01:09:17,82,green
2,2017-01-01 01:09:17,54,green
2,2017-01-01 01:09:18,166,green
2,2017-01-01 01:09:18,236,green
1,2017-01-01 01:09:19,95,green
2,2017-01-01 01:09:19,56,green
1,2017-01-01 01:09:19,42,green
2,2017-01-01 01:09:20,7,green
2,2017-01-01 01:09:20,68,green
2,2017-01-01 01:09:20,92,green
2,2017-01-01 01:09:20,33,green
2,2017-01-01 01:09:20,193,green
2,2017-01-01 01:09:21,112,green
1,2017-01-01 01:09:21,181,green
2,2017-01-01 01:09:21,7,green
2,2017-01-01 01:09:22,225,green
2,2017-01-01 01:09:22,95,green
2,2017-01-01 01:09:22,80,green
2,2017-01-01 01:09:23,173,green
2,2017-01-01 01:09:24,79,green
2,2017-01-01 01:09:24,83,green
2,2017-01-01 01:09:25,37,green
1,2017-01-01 01:09:25,159,green
1,2017-01-01 01:09:25,226,green
2,2017-01-01 01:09:27,146,green
2,2017-01-01 01:09:27,256,green
2,2017-01-01 01:09:27,7,green
1,2017-01-01 01:09:27,255,green
2,2017-01-01 01:09:28,129,green
2,2017-01-01 01:09:28,49,green
2,2017-01-01 01:09:28,158,green
2,2017-01-01 01:09:29,255,green
2,2017-01-01 01:09:29,181,green
2,2017-01-01 01:09:29,129,green
2,2017-01-01 01:09:29,255,green
2,2017-01-01 01:09:29,95,green
2,2017-01-01 01:09:29,61,green
2,2017-01-01 01:09:30,75,green
2,2017-01-01 01:09:30,226,green
2,2017-01-01 01:09:30,80,green
1,2017-01-01 01:09:31,41,green
2,2017-01-01 01:09:31,112,green
1,2017-01-01 01:09:31,116,green
1,2017-01-01 01:09:32,181,green
1,2017-01-01 01:09:34,127,green
2,2017-01-01 01:09:34,226,green
2,2017-01-01 01:09:34,127,green
2,2017-01-01 01:09:35,238,green
2,2017-01-01 01:09:35,41,green
2,2017-01-01 01:09:35,37,green
2,2017-01-01 01:09:35,37,green
2,2017-01-01 01:09:36,223,green
1,2017-01-01 01:09:36,112,green
2,2017-01-01 01:09:37,237,green
1,2017-01-01 01:09:37,80,green
2,2017-01-01 01:09:37,7,green
2,2017-01-01 01:09:37,37,green
2,2017-01-01 01:09:38,129,green
2,2017-01-01 01:09:38,160,green
2,2017-01-01 01:09:39,4,green
1,2017-01-01 01:09:39,66,green
1,2017-01-01 01:09:40,74,green
2,2017-01-01 01:09:42,7,green
1,2017-01-01 01:09:42,41,green
2,2017-01-01 01:09:42,82,green
2,2017-01-01 01:09:43,181,green
2,2017-01-01 01:09:43,89,green
2,2017-01-01 01:09:44,62,green
2,2017-01-01 01:09:45,7,green
2,2017-01-01 01:09:45,7,green
2,2017-01-01 01:09:45,80,green
2,2017-01-01 01:09:46,112,green
1,2017-01-01 01:09:46,116,green
1,2017-01-01 01:09:46,37,green
2,2017-01-01 01:09:47,167,green
1,2017-01-01 01:09:47,33,green
1,2017-01-01 01:09:47,25,green
2,2017-01-01 01:09:48,66,green
2,2017-01-01 01:09:48,56,green
2,2017-01-01 01:09:49,256,green
2,2017-01-01 01:09:49,7,green
2,2017-01-01 01:09:49,82,green
2,2017-01-01 01:09:49,89,green
2,2017-01-01 01:09:50,256,green
1,2017-01-01 01:09:50,49,green
2,2017-01-01 01:09:50,7,green
2,2017-01-01 01:09:51,129,green
2,2017-01-01 01:09:51,69,green
2,2017-01-01 01:09:52,260,green
2,2017-01-01 01:09:53,256,green
2,2017-01-01 01:09:53,80,green
2,2017-01-01 01:09:53,129,green
2,2017-01-01 01:09:54,181,green
2,2017-01-01 01:09:54,129,green
2,2017-01-01 01:09:54,181,green
2,2017-01-01 01:09:55,75,green
2,2017-01-01 01:09:55,134,green
2,2017-01-01 01:09:55,256,green
2,2017-01-01 01:09:55,7,green
2,2017-01-01 01:09:55,106,green
2,2017-01-01 01:09:56,33,green
2,2017-01-01 01:09:57,129,green
2,2017-01-01 01:09:57,14,green
1,2017-01-01 01:09:57,256,green
2,2017-01-01 01:09:59,52,green
2,2017-01-01 01:09:59,41,green
2,2017-01-01 01:09:59,255,green
1,2017-01-01 01:09:59,17,green
2,2017-01-01 01:10:00,166,green
2,2017-01-01 01:10:00,181,green
1,2017-01-01 01:10:00,167,green
2,2017-01-01 01:10:00,162,green
2,2017-01-01 01:10:00,189,green
2,2017-01-01 01:10:01,181,green
1,2017-01-01 01:10:02,256,green
2,2017-01-01 01:10:02,9,green
1,2017-01-01 01:10:03,42,green
2,2017-01-01 01:10:04,40,green
1,2017-01-01 01:10:04,145,green
2,2017-01-01 01:10:04,36,green
2,2017-01-01 01:10:04,226,green
2,2017-01-01 01:10:04,179,green
2,2017-01-01 01:10:05,188,green
1,2017-01-01 01:10:05,74,green
2,2017-01-01 01:10:05,52,green
2,2017-01-01 01:10:06,181,green
1,2017-01-01 01:10:06,181,green
2,2017-01-01 01:10:06,173,green
2,2017-01-01 01:10:06,201,green
2,2017-01-01 01:10:07,37,green
2,2017-01-01 01:10:08,56,green
2,2017-01-01 01:10:09,143,green
2,2017-01-01 01:10:09,226,green
2,2017-01-01 01:10:10,189,green
2,2017-01-01 01:10:10,181,green
2,2017-01-01 01:10:13,244,green
2,2017-01-01 01:10:14,189,green
2,2017-01-01 01:10:14,129,green
2,2017-01-01 01:10:16,181,green
2,2017-01-01 01:10:16,17,green
2,2017-01-01 01:10:17,36,green
2,2017-01-01 01:10:18,146,green
2,2017-01-01 01:10:18,147,green
2,2017-01-01 01:10:19,17,green
2,2017-01-01 01:10:20,189,green
1,2017-01-01 01:10:20,74,green
2,2017-01-01 01:10:20,75,green
2,2017-01-01 01:10:20,74,green
2,2017-01-01 01:10:22,129,green
2,2017-01-01 01:10:22,181,green
1,2017-01-01 01:10:22,41,green
2,2017-01-01 01:10:22,119,green
2,2017-01-01 01:10:22,65,green
2,2017-01-01 01:10:24,226,green
2,2017-01-01 01:10:24,74,green
2,2017-01-01 01:10:24,198,green
2,2017-01-01 01:10:24,256,green
2,2017-01-01 01:10:24,95,green
2,2017-01-01 01:10:24,97,green
2,2017-01-01 01:10:24,49,green
2,2017-01-01 01:10:25,41,green
2,2017-01-01 01:10:25,129,green
1,2017-01-01 01:10:26,61,green
1,2017-01-01 01:10:26,226,green
1,2017-01-01 01:10:26,7,green
2,2017-01-01 01:10:26,74,green
2,2017-01-01 01:10:26,83,green
2,2017-01-01 01:10:26,226,green
2,2017-01-01 01:10:26,112,green
2,2017-01-01 01:10:27,256,green
2,2017-01-01 01:10:28,225,green
2,2017-01-01 01:10:29,75,green
2,2017-01-01 01:10:29,129,green
1,2017-01-01 01:10:30,238,green
2,2017-01-01 01:10:30,7,green
1,2017-01-01 01:10:31,42,green
2,2017-01-01 01:10:31,119,green
2,2017-01-01 01:10:32,7,green
1,2017-01-01 01:10:33,181,green
2,2017-01-01 01:10:33,244,green
2,2017-01-01 01:10:33,41,green
2,2017-01-01 01:10:33,112,green
1,2017-01-01 01:10:34,7,green
2,2017-01-01 01:10:34,4,green
2,2017-01-01 01:10:34,181,green
1,2017-01-01 01:10:34,223,green
1,2017-01-01 01:10:35,52,green
2,2017-01-01 01:10:35,95,green
2,2017-01-01 01:10:35,223,green
1,2017-01-01 01:10:35,248,green
2,2017-01-01 01:10:37,80,green
2,2017-01-01 01:10:37,256,green
2,2017-01-01 01:10:37,179,green
1,2017-01-01 01:10:38,157,green
2,2017-01-01 01:10:38,255,green
2,2017-01-01 01:10:39,129,green
2,2017-01-01 01:10:40,129,green
2,2017-01-01 01:10:41,145,green
2,2017-01-01 01:10:41,74,green
2,2017-01-01 01:10:42,61,green
2,2017-01-01 01:10:43,205,green
2,2017-01-01 01:10:44,121,green
2,2017-01-01 01:10:44,260,green
2,2017-01-01 01:10:44,256,green
2,2017-01-01 01:10:45,129,green
2,2017-01-01 01:10:45,49,green
2,2017-01-01 01:10:47,129,green
1,2017-01-01 01:10:47,225,green
2,2017-01-01 01:10:47,260,green
2,2017-01-01 01:10:48,181,green
2,2017-01-01 01:10:49,145,green
2,2017-01-01 01:10:50,129,green
2,2017-01-01 01:10:51,61,green
2,2017-01-01 01:10:52,181,green
2,2017-01-01 01:10:52,262,green
2,2017-01-01 01:10:52,255,green
1,2017-01-01 01:10:52,112,green
2,2017-01-01 01:10:52,144,green
2,2017-01-01 01:10:53,229,green
2,2017-01-01 01:10:53,263,green
2,2017-01-01 01:10:53,147,green
2,2017-01-01 01:10:54,75,green
2,2017-01-01 01:10:54,36,green
2,2017-01-01 01:10:55,260,green
2,2017-01-01 01:10:55,226,green
2,2017-01-01 01:10:55,41,green
2,2017-01-01 01:10:55,97,green
2,2017-01-01 01:10:56,202,green
1,2017-01-01 01:10:56,41,green
2,2017-01-01 01:10:57,127,green
2,2017-01-01 01:10:58,82,green
2,2017-01-01 01:10:58,36,green
2,2017-01-01 01:10:59,225,green
2,2017-01-01 01:10:59,243,green
2,2017-01-01 01:10:59,82,green
2,2017-01-01 01:11:00,256,green
2,2017-01-01 01:11:00,181,green
2,2017-01-01 01:11:00,80,green
2,2017-01-01 01:11:01,166,green
2,2017-01-01 01:11:01,195,green
2,2017-01-01 01:11:01,129,green
2,2017-01-01 01:11:02,49,green
2,2017-01-01 01:11:02,52,green
2,2017-01-01 01:11:02,145,green
2,2017-01-01 01:11:02,225,green
1,2017-01-01 01:11:03,223,green
2,2017-01-01 01:11:03,179,green
2,2017-01-01 01:11:03,225,green
2,2017-01-01 01:11:03,260,green
2,2017-01-01 01:11:03,188,green
1,2017-01-01 01:11:04,25,green
2,2017-01-01 01:11:04,116,green
2,2017-01-01 01:11:05,7,green
2,2017-01-01 01:11:06,189,green
2,2017-01-01 01:11:07,85,green
1,2017-01-01 01:11:07,173,green
1,2017-01-01 01:11:07,196,green
1,2017-01-01 01:11:07,41,green
1,2017-01-01 01:11:08,160,green
2,2017-01-01 01:11:08,131,green
1,2017-01-01 01:11:09,48,green
2,2017-01-01 01:11:09,145,green
2,2017-01-01 01:11:09,189,green
2,2017-01-01 01:11:09,42,green
2,2017-01-01 01:11:09,17,green
2,2017-01-01 01:11:10,189,green
2,2017-01-01 01:11:10,17,green
2,2017-01-01 01:11:10,95,green
2,2017-01-01 01:11:10,49,green
2,2017-01-01 01:11:10,229,green
2,2017-01-01 01:11:11,189,green
2,2017-01-01 01:11:11,182,green
2,2017-01-01 01:11:11,249,green
2,2017-01-01 01:11:11,7,green
2,2017-01-01 01:11:12,255,green
1,2017-01-01 01:11:12,166,green
1,2017-01-01 01:11:12,188,green
2,2017-01-01 01:11:13,166,green
2,2017-01-01 01:11:13,112,green
2,2017-01-01 01:11:13,134,green
2,2017-01-01 01:11:14,107,green
2,2017-01-01 01:11:14,129,green
2,2017-01-01 01:11:14,226,green
1,2017-01-01 01:11:15,17,green
2,2017-01-01 01:11:16,7,green
1,2017-01-01 01:11:17,260,green
2,2017-01-01 01:11:17,129,green
1,2017-01-01 01:11:17,127,green
2,2017-01-01 01:11:18,225,green
1,2017-01-01 01:11:18,82,green
2,2017-01-01 01:11:19,49,green
2,2017-01-01 01:11:19,7,green
2,2017-01-01 01:11:20,179,green
